EIXO,DIMENSAO,COD_CURSO,CURSO,MODALIDADE,LOCAL,ID_PESQUISA,ID_QUESTIONARIO,QUESTIONARIO,ID_PERGUNTA,PERGUNTA,RESPOSTA,SITUACAO,COD_DISCIPLINA,NOME_DISCIPLINA,MULTIPLA_ESCOLHA,TEMP,SETOR_CURSO,DEPARTAMENTO,CODPROF,IDPROGRAMA,CL_PERGUNTA,Ordem,Tipo_Perg,VALOR_RESPOSTA
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1751,O apoio e a orientação adequados e constantes de tutoria possibilitaram o bom aproveitamento da disciplina.,Desconheço,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0321,40001016139G0,DisciplinaEAD,12,AvPDSPF,0
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1764,"Houve interação regular do docente com o estudante no ambiente virtual de aprendizagem (AVA), de acordo com as necessidades didáticas da disciplina.",Desconheço,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0321,40001016139G0,DisciplinaEAD,11,AvPDSPF,0
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1765,O suporte de tutoria foi importante para promover a interação e manter a qualidade no relacionamento com os estudantes.,Desconheço,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0321,40001016139G0,DisciplinaEAD,13,AvPDSPF,0
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1766,As atividades e leituras complementares sugeridas pela tutoria auxiliaram a formação.,Desconheço,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0321,40001016139G0,DisciplinaEAD,14,AvPDSPF,0
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1767,"Houve o fomento do raciocínio crítico com base em literatura atualizada e o acesso a conteúdos de pesquisa, grupos de estudos ou publicações.",Desconheço,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0321,40001016139G0,DisciplinaEAD,8,AvPDSPF,0
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1742,O guia da disciplina foi disponibilizado no início da oferta e apresentou informações básicas do plano da disciplina e instruções sobre como cursá-la.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,1,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1743,As metodologias de ensino corresponderam aos propósitos do plano.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,2,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1744,"As formas de avaliação da aprendizagem foram compatíveis com os objetivos do plano, e contribuíram para a minha formação e autonomia.",Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,3,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1745,A carga horária proposta para esta disciplina foi compatível com os objetivos do plano.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,4,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1746,O conteúdo foi apresentado com linguagem adequada e exemplos atuais e contextualizados para promoção da aprendizagem.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,5,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1747,"O plano da disciplina foi cumprido e, quando necessário, adaptado ao perfil da turma.",Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,6,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1748,As correções das atividades e as devolutivas sobre as avaliações contribuíram no processo de aprendizagem.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,7,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1749,O material didático sugerido teve coerência teórica e ofereceu condições adequadas para o estudo e a aprendizagem.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,9,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1750,"O material didático disponibilizado no ambiente virtual de aprendizagem (AVA) tinha linguagem adequada, acessível e inclusiva.",Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,10,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1751,O apoio e a orientação adequados e constantes de tutoria possibilitaram o bom aproveitamento da disciplina.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,12,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1764,"Houve interação regular do docente com o estudante no ambiente virtual de aprendizagem (AVA), de acordo com as necessidades didáticas da disciplina.",Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,11,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1765,O suporte de tutoria foi importante para promover a interação e manter a qualidade no relacionamento com os estudantes.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,13,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1766,As atividades e leituras complementares sugeridas pela tutoria auxiliaram a formação.,Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,14,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1767,"Houve o fomento do raciocínio crítico com base em literatura atualizada e o acesso a conteúdos de pesquisa, grupos de estudos ou publicações.",Concordo,Fim respostas,EDP094EXT,APRENDIZAGEM NO CONTEXTO DA EDUCAÇÃO ESPECIAL E INCLUSÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1429,40001016139G0,DisciplinaEAD,8,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1742,O guia da disciplina foi disponibilizado no início da oferta e apresentou informações básicas do plano da disciplina e instruções sobre como cursá-la.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,1,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1743,As metodologias de ensino corresponderam aos propósitos do plano.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,2,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1744,"As formas de avaliação da aprendizagem foram compatíveis com os objetivos do plano, e contribuíram para a minha formação e autonomia.",Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,3,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1745,A carga horária proposta para esta disciplina foi compatível com os objetivos do plano.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,4,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1746,O conteúdo foi apresentado com linguagem adequada e exemplos atuais e contextualizados para promoção da aprendizagem.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,5,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1747,"O plano da disciplina foi cumprido e, quando necessário, adaptado ao perfil da turma.",Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,6,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1748,As correções das atividades e as devolutivas sobre as avaliações contribuíram no processo de aprendizagem.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,7,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1749,O material didático sugerido teve coerência teórica e ofereceu condições adequadas para o estudo e a aprendizagem.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,9,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1750,"O material didático disponibilizado no ambiente virtual de aprendizagem (AVA) tinha linguagem adequada, acessível e inclusiva.",Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,10,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1751,O apoio e a orientação adequados e constantes de tutoria possibilitaram o bom aproveitamento da disciplina.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,12,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1764,"Houve interação regular do docente com o estudante no ambiente virtual de aprendizagem (AVA), de acordo com as necessidades didáticas da disciplina.",Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,11,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1765,O suporte de tutoria foi importante para promover a interação e manter a qualidade no relacionamento com os estudantes.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,13,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1766,As atividades e leituras complementares sugeridas pela tutoria auxiliaram a formação.,Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,14,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1767,"Houve o fomento do raciocínio crítico com base em literatura atualizada e o acesso a conteúdos de pesquisa, grupos de estudos ou publicações.",Concordo,Fim respostas,EDP095EXT,LEITURA E ESCRITA: DESENVOLVIMENTO DAS CONSTRUÇÕES TEXTUAIS E NÃO-TEXTUAIS NA EDUCAÇÃO INFANTIL E ANOS INICIAIS,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF0675,40001016139G0,DisciplinaEAD,8,AvPDSPF,1
1,8,40001016139G0,PEDAGOGIA,a Distância,Curitiba,46804,524,Disciplina EaD: avaliação da percepção discente sobre o processo formativo,1742,O guia da disciplina foi disponibilizado no início da oferta e apresentou informações básicas do plano da disciplina e instruções sobre como cursá-la.,Concordo,Fim respostas,EDP096EXT,ALFABETIZAÇÃO,Não,PEDAGOGIA - a Distância - Curitiba,SETOR DE EDUCAÇÃO,Coordenação de Integração de Políticas de Educação a Distância,PROF1356,40001016139G0,DisciplinaEAD,1,AvPDSPF,1
